Customer_ID,Age,Gender,Item_Purchased,Category,Size,Color,Review_Rating,Subscription_Status,Shipping_Type,Promo_Code_Used,Previous_Purchases
2927,64,Female,Handbag,Accessories,M,Gray,4.8,No,2-Day Shipping,No,9
2928,45,Female,Shirt,Clothing,M,Black,2.7,No,Express,No,15
2929,40,Female,Jewelry,Accessories,L,Yellow,3.6,No,Store Pickup,No,17
2930,31,Female,Socks,Clothing,XL,White,4.5,No,Next Day Air,No,42
2931,38,Female,T-shirt,Clothing,M,Orange,4.0,No,Free Shipping,No,14
2932,36,Female,Jewelry,Accessories,M,Magenta,4.5,No,2-Day Shipping,No,49
2933,65,Female,Backpack,Accessories,L,Black,3.9,No,Express,No,3
2934,27,Female,Hat,Accessories,M,Brown,3.8,No,Standard,No,28
2935,38,Female,Gloves,Accessories,M,Orange,4.7,No,Next Day Air,No,41
2936,58,Female,Sneakers,Footwear,XL,Gray,4.6,No,Standard,No,11
2937,31,Female,Skirt,Clothing,M,White,3.6,No,Express,No,46
2938,28,Female,Handbag,Accessories,M,White,4.3,No,2-Day Shipping,No,15
2939,28,Female,Sunglasses,Accessories,M,Violet,3.0,No,Standard,No,15
2940,32,Female,Sweater,Clothing,M,Beige,4.3,No,Express,No,34
2941,61,Female,Handbag,Accessories,L,Beige,4.8,No,Next Day Air,No,13
2942,38,Female,Skirt,Clothing,L,Purple,3.7,No,Free Shipping,No,27
2943,54,Female,Socks,Clothing,M,Brown,2.6,No,Free Shipping,No,37
2944,29,Female,Shirt,Clothing,M,Orange,3.4,No,Standard,No,37
2945,50,Female,Sneakers,Footwear,XL,Cyan,3.9,No,Free Shipping,No,4
2946,32,Female,Belt,Accessories,M,Charcoal,4.8,No,Free Shipping,No,1
2947,38,Female,Pants,Clothing,L,Purple,2.8,No,Free Shipping,No,29
2948,52,Female,Jewelry,Accessories,L,Peach,4.4,No,Standard,No,50
2949,61,Female,Pants,Clothing,M,Violet,3.1,No,Standard,No,38
2950,25,Female,Jewelry,Accessories,M,Peach,3.8,No,Store Pickup,No,15
2951,22,Female,Jeans,Clothing,S,Maroon,4.1,No,2-Day Shipping,No,44
2952,47,Female,Scarf,Accessories,L,Maroon,4.6,No,Free Shipping,No,14
2953,50,Female,Belt,Accessories,M,Peach,4.9,No,Next Day Air,No,5
2954,45,Female,Dress,Clothing,M,Silver,4.8,No,Next Day Air,No,11
2955,33,Female,T-shirt,Clothing,M,Indigo,3.9,No,Express,No,15
2956,42,Female,Boots,Footwear,M,Silver,2.6,No,Free Shipping,No,46
2957,52,Female,Dress,Clothing,M,Olive,3.7,No,Standard,No,30
2958,69,Female,Jewelry,Accessories,S,Gray,4.7,No,Standard,No,2
2959,55,Female,Skirt,Clothing,M,Black,4.5,No,Standard,No,28
2960,38,Female,Handbag,Accessories,L,Maroon,4.7,No,Free Shipping,No,9
2961,57,Female,Coat,Outerwear,S,Olive,3.6,No,Standard,No,47
2962,33,Female,Hoodie,Clothing,S,Gold,2.8,No,Free Shipping,No,21
2963,57,Female,Pants,Clothing,L,Pink,4.0,No,Express,No,42
2964,52,Female,Boots,Footwear,M,Brown,3.6,No,Free Shipping,No,28
2965,44,Female,Coat,Outerwear,S,White,3.8,No,2-Day Shipping,No,13
2966,48,Female,Scarf,Accessories,M,Blue,4.4,No,Standard,No,25
2967,52,Female,Boots,Footwear,L,Orange,2.8,No,Store Pickup,No,38
2968,34,Female,Sneakers,Footwear,L,Silver,3.4,No,Free Shipping,No,40
2969,26,Female,Sweater,Clothing,S,Gray,4.9,No,Express,No,25
2970,36,Female,Belt,Accessories,S,Blue,4.3,No,Next Day Air,No,20
2971,24,Female,Jewelry,Accessories,M,White,3.4,No,Free Shipping,No,44
2972,30,Female,Handbag,Accessories,L,Yellow,3.9,No,Next Day Air,No,9
2973,31,Female,Jacket,Outerwear,S,Indigo,4.2,No,Free Shipping,No,11
2974,25,Female,Boots,Footwear,M,Blue,2.7,No,Store Pickup,No,3
2975,57,Female,Sneakers,Footwear,XL,Peach,4.1,No,Store Pickup,No,34
2976,61,Female,Scarf,Accessories,XL,Lavender,4.5,No,2-Day Shipping,No,48
2977,30,Female,Coat,Outerwear,M,Silver,2.8,No,Express,No,28
2978,38,Female,Shorts,Clothing,L,Gold,3.4,No,Standard,No,20
2979,53,Female,Shorts,Clothing,S,Cyan,3.9,No,Free Shipping,No,49
2980,31,Female,Jeans,Clothing,L,Olive,2.6,No,Next Day Air,No,14
2981,70,Female,Gloves,Accessories,L,Teal,4.4,No,2-Day Shipping,No,9
2982,21,Female,Pants,Clothing,L,Pink,4.9,No,Standard,No,37
2983,33,Female,Dress,Clothing,M,Orange,3.6,No,Store Pickup,No,4
2984,60,Female,Pants,Clothing,M,Charcoal,2.8,No,2-Day Shipping,No,1
2985,45,Female,Gloves,Accessories,L,Red,4.3,No,2-Day Shipping,No,36
2986,46,Female,Belt,Accessories,S,Teal,3.0,No,Express,No,21
2987,62,Female,Belt,Accessories,S,Silver,3.3,No,2-Day Shipping,No,16
2988,63,Female,Skirt,Clothing,L,Black,2.5,No,Store Pickup,No,42
2989,69,Female,Socks,Clothing,S,Pink,5.0,No,2-Day Shipping,No,31
2990,46,Female,Belt,Accessories,XL,Teal,4.3,No,2-Day Shipping,No,6
2991,69,Female,Shirt,Clothing,M,Teal,4.2,No,Free Shipping,No,24
2992,66,Female,Dress,Clothing,L,Green,3.9,No,Standard,No,7
2993,41,Female,Socks,Clothing,M,Charcoal,3.9,No,Store Pickup,No,25
2994,32,Female,Jacket,Outerwear,L,Indigo,4.2,No,Free Shipping,No,18
2995,69,Female,Sweater,Clothing,S,White,3.5,No,Store Pickup,No,14
2996,29,Female,Jeans,Clothing,M,Orange,2.5,No,Standard,No,42
2997,70,Female,Jewelry,Accessories,M,White,2.9,No,Express,No,6
2998,41,Female,Sweater,Clothing,S,Yellow,2.7,No,Next Day Air,No,14
2999,31,Female,Hoodie,Clothing,M,Red,4.7,No,Express,No,30
3000,31,Female,Sunglasses,Accessories,S,Charcoal,3.8,No,Standard,No,10
3001,57,Female,Sandals,Footwear,M,Lavender,3.7,No,Express,No,7
3002,29,Female,Coat,Outerwear,L,Charcoal,4.7,No,Express,No,28
3003,70,Female,Belt,Accessories,M,Maroon,3.6,No,Next Day Air,No,19
3004,51,Female,Blouse,Clothing,M,Brown,2.8,No,Express,No,13
3005,45,Female,Skirt,Clothing,M,Lavender,3.7,No,Store Pickup,No,23
3006,18,Female,Shorts,Clothing,XL,Brown,3.5,No,Express,No,5
3007,37,Female,Dress,Clothing,M,Olive,3.7,No,Store Pickup,No,17
3008,23,Female,Sunglasses,Accessories,L,Lavender,3.0,No,Next Day Air,No,31
3009,39,Female,Shoes,Footwear,M,Gold,4.9,No,Free Shipping,No,19
3010,62,Female,Belt,Accessories,M,Silver,4.6,No,Free Shipping,No,8
3011,70,Female,Belt,Accessories,M,Violet,3.3,No,Free Shipping,No,15
3012,20,Female,Belt,Accessories,S,Brown,3.0,No,Next Day Air,No,18
3013,42,Female,Belt,Accessories,M,Teal,3.5,No,Standard,No,16
3014,41,Female,Skirt,Clothing,L,Peach,4.2,No,Store Pickup,No,13
3015,24,Female,T-shirt,Clothing,M,Maroon,4.5,No,Express,No,38
3016,37,Female,Scarf,Accessories,XL,Lavender,2.8,No,Express,No,27
3017,30,Female,Blouse,Clothing,L,Lavender,4.9,No,Store Pickup,No,31
3018,58,Female,Sunglasses,Accessories,S,Purple,3.3,No,Next Day Air,No,24
3019,43,Female,Boots,Footwear,M,Green,3.0,No,Free Shipping,No,21
3020,19,Female,Jacket,Outerwear,M,Yellow,3.9,No,2-Day Shipping,No,15
3021,23,Female,Jeans,Clothing,S,Charcoal,2.8,No,Store Pickup,No,48
3022,65,Female,Sunglasses,Accessories,S,Blue,4.5,No,2-Day Shipping,No,47
3023,58,Female,Sandals,Footwear,M,Lavender,4.0,No,Free Shipping,No,23
3024,50,Female,Backpack,Accessories,M,Brown,2.9,No,Express,No,4
3025,67,Female,Blouse,Clothing,S,White,4.0,No,Free Shipping,No,47
3026,40,Female,Shoes,Footwear,XL,Green,3.4,No,Store Pickup,No,7
3027,55,Female,Shirt,Clothing,L,Magenta,2.5,No,Free Shipping,No,6
3028,52,Female,Hoodie,Clothing,XL,Peach,2.8,No,2-Day Shipping,No,47
3029,62,Female,Dress,Clothing,L,Charcoal,3.0,No,Free Shipping,No,7
3030,64,Female,Dress,Clothing,M,Gold,3.1,No,Free Shipping,No,1
3031,43,Female,Sneakers,Footwear,XL,Purple,2.6,No,2-Day Shipping,No,23
3032,61,Female,Blouse,Clothing,L,Teal,4.9,No,2-Day Shipping,No,30
3033,26,Female,Backpack,Accessories,XL,Green,3.5,No,Next Day Air,No,24
3034,22,Female,Sweater,Clothing,L,Orange,2.6,No,Store Pickup,No,9
3035,51,Female,Boots,Footwear,L,Peach,3.5,No,2-Day Shipping,No,25
3036,69,Female,Handbag,Accessories,M,Gold,4.5,No,Free Shipping,No,18
3037,50,Female,Hoodie,Clothing,S,Violet,4.3,No,Next Day Air,No,7
3038,51,Female,Belt,Accessories,L,Charcoal,4.8,No,Next Day Air,No,2
3039,56,Female,Jewelry,Accessories,M,Brown,4.2,No,Free Shipping,No,36
3040,59,Female,Blouse,Clothing,L,Blue,3.2,No,Next Day Air,No,31
3041,18,Female,Handbag,Accessories,M,Gold,4.1,No,Express,No,10
3042,48,Female,Handbag,Accessories,M,Orange,4.0,No,Express,No,27
3043,53,Female,Coat,Outerwear,L,Turquoise,2.9,No,Next Day Air,No,14
3044,45,Female,Belt,Accessories,S,Peach,2.6,No,Store Pickup,No,17
3045,21,Female,Boots,Footwear,M,Magenta,2.7,No,Free Shipping,No,10
3046,42,Female,Socks,Clothing,L,Black,4.6,No,2-Day Shipping,No,4
3047,60,Female,Shoes,Footwear,M,White,3.2,No,Store Pickup,No,25
3048,21,Female,Sneakers,Footwear,M,Violet,4.1,No,2-Day Shipping,No,3
3049,69,Female,Jewelry,Accessories,M,Olive,3.9,No,Standard,No,47
3050,40,Female,Handbag,Accessories,L,Red,3.0,No,Next Day Air,No,41
3051,31,Female,Coat,Outerwear,S,Green,3.6,No,Standard,No,28
3052,44,Female,Sunglasses,Accessories,L,Gold,4.6,No,Express,No,49
3053,48,Female,Shoes,Footwear,XL,Olive,4.5,No,Store Pickup,No,7
3054,32,Female,Shoes,Footwear,L,Brown,3.2,No,Next Day Air,No,22
3055,42,Female,Boots,Footwear,S,Magenta,4.9,No,2-Day Shipping,No,34
3056,27,Female,Sandals,Footwear,M,Violet,5.0,No,Standard,No,5
3057,69,Female,Gloves,Accessories,M,Beige,3.8,No,Standard,No,15
3058,67,Female,Backpack,Accessories,M,Blue,3.4,No,Next Day Air,No,26
3059,41,Female,Handbag,Accessories,S,Orange,3.8,No,Store Pickup,No,3
3060,46,Female,Sweater,Clothing,L,Maroon,3.2,No,Express,No,42
3061,47,Female,Coat,Outerwear,S,Charcoal,4.7,No,Store Pickup,No,1
3062,33,Female,T-shirt,Clothing,L,Olive,4.5,No,Express,No,20
3063,51,Female,Backpack,Accessories,L,Green,3.3,No,Standard,No,39
3064,26,Female,Sunglasses,Accessories,L,Brown,3.9,No,Store Pickup,No,24
3065,22,Female,Belt,Accessories,S,Cyan,3.6,No,Express,No,49
3066,49,Female,Jacket,Outerwear,M,Beige,2.8,No,Store Pickup,No,7
3067,58,Female,Skirt,Clothing,L,Teal,4.3,No,Free Shipping,No,13
3068,70,Female,Belt,Accessories,S,Gray,3.5,No,Free Shipping,No,2
3069,32,Female,Boots,Footwear,M,Indigo,4.2,No,Express,No,4
3070,62,Female,Jeans,Clothing,L,Magenta,4.6,No,Express,No,17
3071,52,Female,Shoes,Footwear,XL,Red,2.6,No,Free Shipping,No,43
3072,23,Female,Sweater,Clothing,L,Turquoise,3.4,No,Next Day Air,No,6
3073,26,Female,Jewelry,Accessories,L,Peach,3.1,No,Standard,No,46
3074,58,Female,Shirt,Clothing,L,White,3.6,No,Free Shipping,No,7
3075,26,Female,Boots,Footwear,L,Maroon,4.2,No,Next Day Air,No,34
3076,54,Female,Shorts,Clothing,XL,Beige,3.6,No,Standard,No,21
3077,66,Female,Handbag,Accessories,M,Blue,3.6,No,Express,No,13
3078,60,Female,Sweater,Clothing,S,Red,3.0,No,Store Pickup,No,33
3079,32,Female,Belt,Accessories,M,Blue,2.5,No,2-Day Shipping,No,24
3080,48,Female,Belt,Accessories,M,Maroon,4.0,No,Store Pickup,No,4
3081,69,Female,Hoodie,Clothing,L,Yellow,4.1,No,Next Day Air,No,5
3082,64,Female,Sneakers,Footwear,L,Pink,4.9,No,Next Day Air,No,11
3083,56,Female,T-shirt,Clothing,M,Maroon,4.0,No,Next Day Air,No,20
3084,22,Female,Pants,Clothing,S,Purple,3.5,No,Store Pickup,No,28
3085,46,Female,Scarf,Accessories,S,Indigo,3.2,No,Store Pickup,No,43
3086,24,Female,Sweater,Clothing,L,Gray,2.8,No,Store Pickup,No,10
3087,47,Female,Handbag,Accessories,M,Lavender,3.5,No,Next Day Air,No,26
3088,62,Female,Shirt,Clothing,M,Charcoal,3.1,No,Free Shipping,No,29
3089,34,Female,Dress,Clothing,M,Teal,3.3,No,Store Pickup,No,35
3090,50,Female,Sandals,Footwear,L,Blue,4.6,No,Free Shipping,No,23
3091,29,Female,Shirt,Clothing,M,Peach,4.9,No,Store Pickup,No,15
3092,68,Female,Dress,Clothing,L,Orange,3.4,No,2-Day Shipping,No,46
3093,52,Female,Sunglasses,Accessories,L,Silver,3.5,No,Next Day Air,No,14
3094,29,Female,Socks,Clothing,L,Red,4.8,No,Store Pickup,No,17
3095,22,Female,Sandals,Footwear,M,Gray,2.7,No,Store Pickup,No,9
3096,62,Female,Hat,Accessories,S,Beige,3.4,No,Standard,No,13
3097,69,Female,Shirt,Clothing,L,White,3.5,No,Next Day Air,No,20
3098,48,Female,Shoes,Footwear,M,Silver,3.7,No,Free Shipping,No,39
3099,66,Female,Pants,Clothing,L,Cyan,3.3,No,Next Day Air,No,50
3100,42,Female,Shirt,Clothing,S,Maroon,2.9,No,Free Shipping,No,21
3101,50,Female,Hat,Accessories,L,Purple,3.9,No,Express,No,3
3102,32,Female,Jewelry,Accessories,S,Brown,2.7,No,Express,No,9
3103,51,Female,Jacket,Outerwear,M,Green,4.3,No,Standard,No,29
3104,27,Female,Shirt,Clothing,S,Peach,3.0,No,2-Day Shipping,No,42
3105,43,Female,Pants,Clothing,S,Turquoise,5.0,No,2-Day Shipping,No,41
3106,48,Female,Skirt,Clothing,M,Olive,2.7,No,Express,No,17
3107,62,Female,Sandals,Footwear,M,Yellow,4.7,No,Next Day Air,No,20
3108,65,Female,Blouse,Clothing,L,Gray,4.6,No,Standard,No,18
3109,50,Female,Socks,Clothing,M,Purple,3.2,No,2-Day Shipping,No,7
3110,60,Female,Jacket,Outerwear,M,Gray,4.3,No,Free Shipping,No,47
3111,19,Female,Handbag,Accessories,L,Lavender,4.6,No,Next Day Air,No,2
3112,21,Female,Belt,Accessories,XL,Indigo,4.9,No,Free Shipping,No,25
3113,19,Female,Blouse,Clothing,S,Green,3.8,No,Express,No,26
3114,46,Female,Shirt,Clothing,L,Green,2.6,No,Express,No,2
3115,21,Female,Handbag,Accessories,M,Olive,4.7,No,Store Pickup,No,45
3116,26,Female,Scarf,Accessories,M,Charcoal,4.1,No,Free Shipping,No,9
3117,50,Female,Coat,Outerwear,L,Gray,3.7,No,Store Pickup,No,1
3118,43,Female,Hoodie,Clothing,M,Olive,3.0,No,Free Shipping,No,4
3119,61,Female,Shorts,Clothing,L,Blue,4.7,No,Standard,No,31
3120,63,Female,Sandals,Footwear,XL,Silver,4.7,No,2-Day Shipping,No,21
3121,46,Female,Shirt,Clothing,M,Magenta,4.0,No,Store Pickup,No,32
3122,63,Female,Hoodie,Clothing,L,Black,2.6,No,Standard,No,16
3123,23,Female,Socks,Clothing,M,Pink,3.0,No,Express,No,34
3124,57,Female,Handbag,Accessories,XL,Red,3.3,No,Next Day Air,No,40
3125,57,Female,Jewelry,Accessories,M,Peach,3.4,No,Standard,No,4
3126,33,Female,Coat,Outerwear,L,Lavender,4.0,No,Standard,No,3
3127,57,Female,Sunglasses,Accessories,L,Lavender,2.6,No,Store Pickup,No,28
3128,55,Female,Gloves,Accessories,M,Beige,3.4,No,Free Shipping,No,43
3129,65,Female,Jacket,Outerwear,S,Indigo,4.4,No,Standard,No,20
3130,60,Female,Sandals,Footwear,S,Cyan,4.7,No,Express,No,40
3131,52,Female,Pants,Clothing,M,Yellow,4.5,No,Store Pickup,No,34
3132,34,Female,Jacket,Outerwear,M,Peach,2.9,No,Store Pickup,No,11
3133,33,Female,Sweater,Clothing,M,Yellow,4.2,No,Express,No,26
3134,58,Female,T-shirt,Clothing,M,Orange,4.1,No,Next Day Air,No,29
3135,35,Female,Boots,Footwear,L,Gray,4.4,No,Store Pickup,No,47
3136,68,Female,Shoes,Footwear,L,Yellow,4.7,No,Free Shipping,No,48
3137,58,Female,Skirt,Clothing,M,Gray,3.1,No,Next Day Air,No,29
3138,34,Female,Coat,Outerwear,M,Turquoise,2.7,No,2-Day Shipping,No,14
3139,47,Female,Blouse,Clothing,L,Gray,4.6,No,Next Day Air,No,40
3140,35,Female,Sunglasses,Accessories,M,Olive,4.4,No,Next Day Air,No,4
3141,34,Female,Gloves,Accessories,XL,Peach,4.6,No,Free Shipping,No,37
3142,36,Female,Sunglasses,Accessories,S,Peach,4.9,No,Express,No,47
3143,23,Female,Sneakers,Footwear,L,Magenta,4.0,No,2-Day Shipping,No,1
3144,68,Female,Hoodie,Clothing,M,Purple,2.9,No,Store Pickup,No,26
3145,23,Female,Boots,Footwear,L,Beige,2.6,No,Free Shipping,No,12
3146,57,Female,Handbag,Accessories,XL,Purple,4.6,No,Standard,No,16
3147,21,Female,Shirt,Clothing,S,Yellow,4.9,No,Free Shipping,No,19
3148,45,Female,Sweater,Clothing,M,Pink,4.3,No,Express,No,21
3149,37,Female,Shorts,Clothing,L,Purple,4.3,No,Free Shipping,No,15
3150,18,Female,Belt,Accessories,M,Lavender,4.6,No,Free Shipping,No,9
3151,55,Female,Blouse,Clothing,M,Peach,2.6,No,Express,No,7
3152,52,Female,T-shirt,Clothing,L,Orange,3.1,No,2-Day Shipping,No,47
3153,49,Female,Belt,Accessories,M,Red,3.1,No,Store Pickup,No,17
3154,56,Female,Socks,Clothing,L,Red,3.1,No,Next Day Air,No,46
3155,27,Female,Belt,Accessories,M,Gold,4.4,No,Standard,No,32
3156,22,Female,Handbag,Accessories,M,Brown,4.3,No,Free Shipping,No,34
3157,18,Female,Shirt,Clothing,M,Black,3.1,No,2-Day Shipping,No,18
3158,21,Female,Belt,Accessories,L,Red,3.1,No,Store Pickup,No,5
3159,30,Female,Jewelry,Accessories,M,Gray,4.9,No,2-Day Shipping,No,44
3160,62,Female,Hat,Accessories,L,Pink,2.9,No,Store Pickup,No,4
3161,28,Female,Backpack,Accessories,XL,Turquoise,3.8,No,Next Day Air,No,37
3162,66,Female,Dress,Clothing,S,Charcoal,4.2,No,2-Day Shipping,No,43
3163,66,Female,Shoes,Footwear,L,Blue,3.9,No,Standard,No,28
3164,49,Female,Pants,Clothing,XL,Turquoise,2.8,No,Express,No,36
3165,40,Female,Dress,Clothing,L,Silver,2.6,No,Standard,No,16
3166,49,Female,Jacket,Outerwear,M,Lavender,3.0,No,Store Pickup,No,38
3167,19,Female,Shirt,Clothing,M,Gold,2.7,No,Next Day Air,No,37
3168,24,Female,Dress,Clothing,M,Blue,2.8,No,2-Day Shipping,No,9
3169,31,Female,Jeans,Clothing,M,Orange,2.9,No,2-Day Shipping,No,14
3170,35,Female,T-shirt,Clothing,M,White,3.8,No,Free Shipping,No,3
3171,65,Female,Sunglasses,Accessories,XL,Charcoal,4.4,No,Express,No,10
3172,68,Female,Jewelry,Accessories,M,Maroon,3.1,No,Express,No,26
3173,57,Female,Socks,Clothing,M,Olive,3.7,No,Standard,No,30
3174,69,Female,Skirt,Clothing,L,Teal,4.9,No,Next Day Air,No,32
3175,45,Female,Pants,Clothing,L,Orange,3.8,No,Store Pickup,No,35
3176,35,Female,Socks,Clothing,M,Maroon,3.4,No,Store Pickup,No,26
3177,36,Female,Sandals,Footwear,XL,Turquoise,4.6,No,2-Day Shipping,No,39
3178,55,Female,Belt,Accessories,L,Beige,3.2,No,Standard,No,31
3179,66,Female,Sandals,Footwear,L,Beige,2.7,No,Free Shipping,No,28
3180,57,Female,Shorts,Clothing,M,Olive,4.3,No,Free Shipping,No,12
3181,18,Female,Handbag,Accessories,L,Turquoise,3.8,No,Standard,No,46
3182,31,Female,Jacket,Outerwear,M,Charcoal,4.4,No,Free Shipping,No,27
3183,50,Female,Sunglasses,Accessories,L,Green,3.6,No,Free Shipping,No,4
3184,50,Female,Sneakers,Footwear,M,Green,3.5,No,Standard,No,14
3185,61,Female,Sweater,Clothing,L,Green,4.2,No,2-Day Shipping,No,30
3186,52,Female,Skirt,Clothing,L,Gold,4.7,No,Express,No,6
3187,38,Female,Jewelry,Accessories,S,Cyan,4.8,No,Store Pickup,No,43
3188,67,Female,Blouse,Clothing,L,Indigo,3.2,No,Free Shipping,No,28
3189,42,Female,Blouse,Clothing,M,Lavender,3.5,No,Standard,No,39
3190,25,Female,Boots,Footwear,M,Beige,4.2,No,Store Pickup,No,30
3191,41,Female,Jeans,Clothing,S,Purple,3.4,No,Free Shipping,No,5
3192,62,Female,Hoodie,Clothing,XL,Maroon,4.7,No,Store Pickup,No,42
3193,19,Female,Sweater,Clothing,S,Maroon,3.0,No,Free Shipping,No,20
3194,63,Female,Gloves,Accessories,L,Teal,4.0,No,Express,No,35
3195,43,Female,Sneakers,Footwear,L,Gold,4.6,No,Standard,No,10
3196,68,Female,Sunglasses,Accessories,S,Red,4.9,No,Next Day Air,No,36
3197,24,Female,Belt,Accessories,L,Maroon,2.8,No,Express,No,21
3198,27,Female,Sweater,Clothing,M,Teal,3.2,No,Free Shipping,No,29
3199,61,Female,Gloves,Accessories,L,Peach,2.8,No,Free Shipping,No,39
3200,59,Female,Handbag,Accessories,XL,Pink,4.2,No,Express,No,16
3201,67,Female,Socks,Clothing,L,Black,4.8,No,Free Shipping,No,32
3202,46,Female,Pants,Clothing,S,Indigo,2.8,No,2-Day Shipping,No,34
3203,65,Female,Scarf,Accessories,L,Green,4.5,No,Standard,No,38
3204,63,Female,Coat,Outerwear,L,Teal,4.1,No,Express,No,14
3205,57,Female,Jacket,Outerwear,XL,Lavender,4.3,No,Free Shipping,No,23
3206,40,Female,Hoodie,Clothing,XL,Magenta,4.4,No,2-Day Shipping,No,50
3207,36,Female,Boots,Footwear,M,Brown,3.0,No,Free Shipping,No,49
3208,67,Female,Socks,Clothing,XL,Beige,2.7,No,Next Day Air,No,14
3209,61,Female,Jewelry,Accessories,L,Indigo,3.3,No,2-Day Shipping,No,42
3210,64,Female,Shoes,Footwear,L,Peach,4.3,No,Standard,No,39
3211,30,Female,Socks,Clothing,M,Magenta,2.9,No,Express,No,43
3212,53,Female,Pants,Clothing,L,Turquoise,4.9,No,Standard,No,12
3213,27,Female,Sneakers,Footwear,M,Indigo,3.6,No,2-Day Shipping,No,21
3214,27,Female,Sunglasses,Accessories,M,Brown,3.3,No,Standard,No,33
3215,53,Female,Skirt,Clothing,M,Yellow,3.1,No,Free Shipping,No,6
3216,34,Female,Coat,Outerwear,M,Magenta,2.7,No,Free Shipping,No,10
3217,39,Female,Hoodie,Clothing,S,Olive,3.4,No,Next Day Air,No,18
3218,44,Female,Sunglasses,Accessories,M,Silver,3.4,No,Express,No,46
3219,37,Female,Skirt,Clothing,M,Teal,3.9,No,Express,No,49
3220,57,Female,Coat,Outerwear,L,White,3.5,No,2-Day Shipping,No,39
3221,38,Female,Handbag,Accessories,M,Blue,4.1,No,Free Shipping,No,16
3222,21,Female,T-shirt,Clothing,M,Yellow,3.2,No,Standard,No,28
3223,45,Female,Sunglasses,Accessories,S,Maroon,4.6,No,Store Pickup,No,22
3224,68,Female,Shirt,Clothing,S,Gray,3.9,No,Standard,No,36
3225,37,Female,Hoodie,Clothing,L,Indigo,2.7,No,Free Shipping,No,18
3226,53,Female,Blouse,Clothing,M,Pink,3.0,No,Store Pickup,No,31
3227,57,Female,Sneakers,Footwear,XL,Beige,3.3,No,Next Day Air,No,38
3228,28,Female,Scarf,Accessories,XL,White,2.7,No,Free Shipping,No,42
3229,37,Female,Jewelry,Accessories,M,Yellow,4.6,No,2-Day Shipping,No,27
3230,54,Female,Pants,Clothing,M,Teal,2.7,No,Express,No,24
3231,49,Female,Sneakers,Footwear,M,Olive,2.5,No,Next Day Air,No,38
3232,62,Female,Shoes,Footwear,M,Maroon,4.4,No,Free Shipping,No,9
3233,45,Female,T-shirt,Clothing,M,White,4.0,No,Next Day Air,No,19
3234,45,Female,Belt,Accessories,M,Lavender,3.8,No,Express,No,11
3235,49,Female,Jewelry,Accessories,M,Black,2.5,No,2-Day Shipping,No,16
3236,27,Female,Belt,Accessories,M,Green,4.0,No,Free Shipping,No,18
3237,63,Female,Belt,Accessories,L,Olive,4.1,No,Next Day Air,No,8
3238,61,Female,T-shirt,Clothing,M,Gray,2.8,No,Express,No,4
3239,25,Female,Sneakers,Footwear,XL,Teal,3.4,No,2-Day Shipping,No,37
3240,33,Female,Sunglasses,Accessories,M,Charcoal,2.7,No,2-Day Shipping,No,30
3241,56,Female,Sandals,Footwear,M,Violet,3.8,No,2-Day Shipping,No,37
3242,50,Female,Handbag,Accessories,M,Lavender,4.4,No,Store Pickup,No,30
3243,45,Female,Socks,Clothing,S,Beige,2.8,No,Express,No,17
3244,45,Female,Hoodie,Clothing,L,Black,5.0,No,Store Pickup,No,11
3245,65,Female,Sweater,Clothing,M,Black,4.7,No,Express,No,42
3246,63,Female,Pants,Clothing,M,Purple,3.2,No,Next Day Air,No,20
3247,70,Female,Sneakers,Footwear,M,Magenta,2.9,No,Store Pickup,No,37
3248,53,Female,Gloves,Accessories,M,Teal,3.7,No,Express,No,12
3249,22,Female,T-shirt,Clothing,S,Teal,4.2,No,Free Shipping,No,41
3250,26,Female,Backpack,Accessories,M,Pink,3.4,No,Express,No,32
3251,23,Female,Coat,Outerwear,M,Teal,2.9,No,2-Day Shipping,No,15
3252,25,Female,Coat,Outerwear,M,Gold,3.7,No,Standard,No,39
3253,69,Female,Sandals,Footwear,L,Brown,2.7,No,Store Pickup,No,48
3254,36,Female,Backpack,Accessories,M,Brown,3.2,No,2-Day Shipping,No,8
3255,21,Female,Sweater,Clothing,S,Magenta,4.9,No,Store Pickup,No,11
3256,57,Female,Shorts,Clothing,M,Black,2.8,No,Next Day Air,No,36
3257,60,Female,Sunglasses,Accessories,L,Teal,4.7,No,Free Shipping,No,50
3258,44,Female,Shirt,Clothing,M,Brown,3.3,No,Express,No,39
3259,31,Female,Shoes,Footwear,M,Magenta,4.3,No,Express,No,11
3260,57,Female,Hat,Accessories,XL,Indigo,3.7,No,2-Day Shipping,No,5
3261,39,Female,Scarf,Accessories,M,Violet,4.5,No,2-Day Shipping,No,7
3262,48,Female,Belt,Accessories,L,Cyan,3.4,No,Store Pickup,No,50
3263,42,Female,T-shirt,Clothing,M,Violet,2.7,No,Standard,No,21
3264,56,Female,Shorts,Clothing,S,Black,4.4,No,Express,No,31
3265,28,Female,Pants,Clothing,S,Charcoal,4.0,No,Express,No,39
3266,40,Female,Sunglasses,Accessories,M,White,3.2,No,Express,No,28
3267,49,Female,Coat,Outerwear,S,Gray,4.2,No,Next Day Air,No,33
3268,37,Female,Hoodie,Clothing,L,Pink,3.0,No,Store Pickup,No,42
3269,22,Female,Dress,Clothing,M,Cyan,2.8,No,Free Shipping,No,5
3270,27,Female,Blouse,Clothing,M,Blue,4.9,No,Express,No,25
